ID,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
238530,West Bengal,BARDHAMAN,2012,Summer     ,Rice,163328.0,592495.0
238533,West Bengal,BARDHAMAN,2012,Winter     ,Rice,420798.0,1301195.0
238535,West Bengal,BARDHAMAN,2013,Autumn     ,Rice,9356.0,25163.0
238562,West Bengal,BARDHAMAN,2013,Summer     ,Rice,176219.0,668407.0
238565,West Bengal,BARDHAMAN,2013,Winter     ,Rice,418616.0,1323049.0
238567,West Bengal,BARDHAMAN,2014,Autumn     ,Rice,13198.0,44362.0
238594,West Bengal,BARDHAMAN,2014,Summer     ,Rice,150267.0,490532.0
238597,West Bengal,BARDHAMAN,2014,Winter     ,Rice,419814.0,1361138.0
238598,West Bengal,BIRBHUM,1997,Autumn     ,Rice,8342.0,20290.0
238613,West Bengal,BIRBHUM,1997,Summer     ,Rice,50150.0,158930.0
238631,West Bengal,BIRBHUM,1997,Winter     ,Rice,309991.0,840840.0
238632,West Bengal,BIRBHUM,1998,Autumn     ,Rice,8863.0,25360.0
238654,West Bengal,BIRBHUM,1998,Summer     ,Rice,77540.0,272109.0
238664,West Bengal,BIRBHUM,1998,Winter     ,Rice,312904.0,890320.0
238666,West Bengal,BIRBHUM,1999,Autumn     ,Rice,9372.0,20880.0
238692,West Bengal,BIRBHUM,1999,Summer     ,Rice,77587.0,238310.0
238699,West Bengal,BIRBHUM,1999,Winter     ,Rice,307150.0,783310.0
238701,West Bengal,BIRBHUM,2000,Autumn     ,Rice,5009.0,10440.0
238722,West Bengal,BIRBHUM,2000,Summer     ,Rice,51428.0,176926.0
238731,West Bengal,BIRBHUM,2000,Winter     ,Rice,261748.0,609130.0
238732,West Bengal,BIRBHUM,2001,Autumn     ,Rice,6476.0,15614.0
238756,West Bengal,BIRBHUM,2001,Summer     ,Rice,79669.0,229871.0
238765,West Bengal,BIRBHUM,2001,Winter     ,Rice,307985.0,911950.0
238767,West Bengal,BIRBHUM,2002,Autumn     ,Rice,6305.0,16769.0
238790,West Bengal,BIRBHUM,2002,Summer     ,Rice,79468.0,227690.0
238798,West Bengal,BIRBHUM,2002,Winter     ,Rice,315681.0,902095.0
238799,West Bengal,BIRBHUM,2003,Autumn     ,Rice,5091.0,12214.0
238820,West Bengal,BIRBHUM,2003,Summer     ,Rice,70571.0,220062.0
238829,West Bengal,BIRBHUM,2003,Winter     ,Rice,300623.0,878083.0
238830,West Bengal,BIRBHUM,2004,Autumn     ,Rice,5149.0,13174.0
238849,West Bengal,BIRBHUM,2004,Summer     ,Rice,74007.0,219514.0
238858,West Bengal,BIRBHUM,2004,Winter     ,Rice,308737.0,855316.0
238859,West Bengal,BIRBHUM,2005,Autumn     ,Rice,5233.0,12986.0
238879,West Bengal,BIRBHUM,2005,Summer     ,Rice,48836.0,154942.0
238889,West Bengal,BIRBHUM,2005,Winter     ,Rice,314476.0,948410.0
238890,West Bengal,BIRBHUM,2006,Autumn     ,Rice,6086.0,15768.0
238910,West Bengal,BIRBHUM,2006,Summer     ,Rice,64521.0,223353.0
238920,West Bengal,BIRBHUM,2006,Winter     ,Rice,312799.0,960320.0
238921,West Bengal,BIRBHUM,2007,Autumn     ,Rice,4788.0,12599.0
238949,West Bengal,BIRBHUM,2007,Summer     ,Rice,74238.0,249379.0
238957,West Bengal,BIRBHUM,2007,Winter     ,Rice,314944.0,958708.0
238960,West Bengal,BIRBHUM,2008,Autumn     ,Rice,4578.0,12512.0
238985,West Bengal,BIRBHUM,2008,Summer     ,Rice,81387.0,268153.0
238993,West Bengal,BIRBHUM,2008,Winter     ,Rice,307871.0,931728.0
238996,West Bengal,BIRBHUM,2009,Autumn     ,Rice,1840.0,5464.0
239019,West Bengal,BIRBHUM,2009,Summer     ,Rice,54678.0,149905.0
239022,West Bengal,BIRBHUM,2009,Winter     ,Rice,301071.0,805180.0
239024,West Bengal,BIRBHUM,2010,Autumn     ,Rice,2619.0,7105.0
239047,West Bengal,BIRBHUM,2010,Summer     ,Rice,59448.0,201392.0
239050,West Bengal,BIRBHUM,2010,Winter     ,Rice,186962.0,539456.0
239052,West Bengal,BIRBHUM,2011,Autumn     ,Rice,2554.0,5902.0
239075,West Bengal,BIRBHUM,2011,Summer     ,Rice,57912.0,180053.0
239078,West Bengal,BIRBHUM,2011,Winter     ,Rice,326412.0,940842.0
239081,West Bengal,BIRBHUM,2012,Autumn     ,Rice,2477.0,6209.0
239105,West Bengal,BIRBHUM,2012,Summer     ,Rice,57118.0,201202.0
239108,West Bengal,BIRBHUM,2012,Winter     ,Rice,312496.0,876823.0
239110,West Bengal,BIRBHUM,2013,Autumn     ,Rice,2763.0,6327.0
239133,West Bengal,BIRBHUM,2013,Summer     ,Rice,59586.0,203027.0
239136,West Bengal,BIRBHUM,2013,Winter     ,Rice,322256.0,1064745.0
239139,West Bengal,BIRBHUM,2014,Autumn     ,Rice,2585.0,6721.0
239162,West Bengal,BIRBHUM,2014,Summer     ,Rice,66581.0,225789.0
239165,West Bengal,BIRBHUM,2014,Winter     ,Rice,315561.0,1029374.0
239167,West Bengal,COOCHBEHAR,1997,Autumn     ,Rice,34950.0,53050.0
239178,West Bengal,COOCHBEHAR,1997,Summer     ,Rice,16269.0,38900.0
239193,West Bengal,COOCHBEHAR,1997,Winter     ,Rice,222464.0,277140.0
239194,West Bengal,COOCHBEHAR,1998,Autumn     ,Rice,32968.0,43650.0
239216,West Bengal,COOCHBEHAR,1998,Summer     ,Rice,27046.0,83091.0
239223,West Bengal,COOCHBEHAR,1998,Winter     ,Rice,222381.0,242130.0
239225,West Bengal,COOCHBEHAR,1999,Autumn     ,Rice,33848.0,53380.0
239248,West Bengal,COOCHBEHAR,1999,Summer     ,Rice,29461.0,80980.0
239256,West Bengal,COOCHBEHAR,1999,Winter     ,Rice,228943.0,305410.0
239258,West Bengal,COOCHBEHAR,2000,Autumn     ,Rice,30475.0,48730.0
239280,West Bengal,COOCHBEHAR,2000,Summer     ,Rice,28442.0,73683.0
239288,West Bengal,COOCHBEHAR,2000,Winter     ,Rice,232980.0,394870.0
239289,West Bengal,COOCHBEHAR,2001,Autumn     ,Rice,28554.0,44807.0
239309,West Bengal,COOCHBEHAR,2001,Summer     ,Rice,28214.0,69654.0
239318,West Bengal,COOCHBEHAR,2001,Winter     ,Rice,222425.0,352220.0
239320,West Bengal,COOCHBEHAR,2002,Autumn     ,Rice,22774.0,35727.0
239343,West Bengal,COOCHBEHAR,2002,Summer     ,Rice,27747.0,64491.0
239351,West Bengal,COOCHBEHAR,2002,Winter     ,Rice,222609.0,357423.0
239353,West Bengal,COOCHBEHAR,2003,Autumn     ,Rice,17369.0,30968.0
239376,West Bengal,COOCHBEHAR,2003,Summer     ,Rice,35750.0,90233.0
239385,West Bengal,COOCHBEHAR,2003,Winter     ,Rice,223111.0,394216.0
239386,West Bengal,COOCHBEHAR,2004,Autumn     ,Rice,14031.0,18116.0
239406,West Bengal,COOCHBEHAR,2004,Summer     ,Rice,38783.0,88965.0
239416,West Bengal,COOCHBEHAR,2004,Winter     ,Rice,216497.0,366064.0
239417,West Bengal,COOCHBEHAR,2005,Autumn     ,Rice,12032.0,17728.0
239437,West Bengal,COOCHBEHAR,2005,Summer     ,Rice,33222.0,78806.0
239447,West Bengal,COOCHBEHAR,2005,Winter     ,Rice,235239.0,449044.0
239448,West Bengal,COOCHBEHAR,2006,Autumn     ,Rice,12407.0,10987.0
239467,West Bengal,COOCHBEHAR,2006,Summer     ,Rice,30049.0,83386.0
239478,West Bengal,COOCHBEHAR,2006,Winter     ,Rice,196996.0,351419.0
239479,West Bengal,COOCHBEHAR,2007,Autumn     ,Rice,12303.0,16627.0
239505,West Bengal,COOCHBEHAR,2007,Summer     ,Rice,50357.0,147655.0
239513,West Bengal,COOCHBEHAR,2007,Winter     ,Rice,230836.0,354548.0
239516,West Bengal,COOCHBEHAR,2008,Autumn     ,Rice,12953.0,21467.0
239542,West Bengal,COOCHBEHAR,2008,Summer     ,Rice,67270.0,114835.0
239550,West Bengal,COOCHBEHAR,2008,Winter     ,Rice,229612.0,364084.0
239555,West Bengal,COOCHBEHAR,2009,Autumn     ,Rice,4090.0,5885.0
239578,West Bengal,COOCHBEHAR,2009,Summer     ,Rice,51428.0,144105.0
239581,West Bengal,COOCHBEHAR,2009,Winter     ,Rice,218509.0,411030.0
239586,West Bengal,COOCHBEHAR,2010,Autumn     ,Rice,1733.0,2756.0
239609,West Bengal,COOCHBEHAR,2010,Summer     ,Rice,51338.0,148435.0
239612,West Bengal,COOCHBEHAR,2010,Winter     ,Rice,222220.0,505675.0
239617,West Bengal,COOCHBEHAR,2011,Autumn     ,Rice,4218.0,6923.0
239639,West Bengal,COOCHBEHAR,2011,Summer     ,Rice,49330.0,141713.0
239643,West Bengal,COOCHBEHAR,2011,Winter     ,Rice,219727.0,452052.0
239648,West Bengal,COOCHBEHAR,2012,Autumn     ,Rice,4214.0,6367.0
239669,West Bengal,COOCHBEHAR,2012,Summer     ,Rice,53869.0,176821.0
239673,West Bengal,COOCHBEHAR,2012,Winter     ,Rice,219730.0,487072.0
239677,West Bengal,COOCHBEHAR,2013,Autumn     ,Rice,4170.0,7106.0
239701,West Bengal,COOCHBEHAR,2013,Summer     ,Rice,56109.0,180652.0
239705,West Bengal,COOCHBEHAR,2013,Winter     ,Rice,212855.0,540216.0
239710,West Bengal,COOCHBEHAR,2014,Autumn     ,Rice,4050.0,7113.0
239733,West Bengal,COOCHBEHAR,2014,Summer     ,Rice,56294.0,197210.0
239737,West Bengal,COOCHBEHAR,2014,Winter     ,Rice,217046.0,515777.0
239740,West Bengal,DARJEELING,1997,Autumn     ,Rice,6540.0,4230.0
239751,West Bengal,DARJEELING,1997,Summer     ,Rice,125.0,350.0
239764,West Bengal,DARJEELING,1997,Winter     ,Rice,28884.0,34960.0
239765,West Bengal,DARJEELING,1998,Autumn     ,Rice,6190.0,5460.0
239781,West Bengal,DARJEELING,1998,Summer     ,Rice,394.0,1379.0
239789,West Bengal,DARJEELING,1998,Winter     ,Rice,29856.0,32490.0
239791,West Bengal,DARJEELING,1999,Autumn     ,Rice,5213.0,7540.0
239811,West Bengal,DARJEELING,1999,Summer     ,Rice,392.0,1060.0
239818,West Bengal,DARJEELING,1999,Winter     ,Rice,30056.0,42850.0
239820,West Bengal,DARJEELING,2000,Autumn     ,Rice,5369.0,8210.0
239838,West Bengal,DARJEELING,2000,Summer     ,Rice,469.0,1213.0
239845,West Bengal,DARJEELING,2000,Winter     ,Rice,28303.0,43470.0
239846,West Bengal,DARJEELING,2001,Autumn     ,Rice,6125.0,8821.0
239867,West Bengal,DARJEELING,2001,Summer     ,Rice,1025.0,2096.0
239875,West Bengal,DARJEELING,2001,Winter     ,Rice,28857.0,48309.0
239877,West Bengal,DARJEELING,2002,Autumn     ,Rice,5914.0,9317.0
239902,West Bengal,DARJEELING,2002,Summer     ,Rice,1604.0,2569.0
239909,West Bengal,DARJEELING,2002,Winter     ,Rice,29136.0,48718.0
239911,West Bengal,DARJEELING,2003,Autumn     ,Rice,5532.0,9152.0
239934,West Bengal,DARJEELING,2003,Summer     ,Rice,1215.0,2503.0
239942,West Bengal,DARJEELING,2003,Winter     ,Rice,28591.0,53179.0
239943,West Bengal,DARJEELING,2004,Autumn     ,Rice,4891.0,1581.0
239965,West Bengal,DARJEELING,2004,Summer     ,Rice,1177.0,2248.0
239973,West Bengal,DARJEELING,2004,Winter     ,Rice,28878.0,44083.0
239974,West Bengal,DARJEELING,2005,Autumn     ,Rice,4376.0,6964.0
239997,West Bengal,DARJEELING,2005,Summer     ,Rice,1288.0,2408.0
240006,West Bengal,DARJEELING,2005,Winter     ,Rice,28859.0,49262.0
240007,West Bengal,DARJEELING,2006,Autumn     ,Rice,4356.0,8888.0
240030,West Bengal,DARJEELING,2006,Summer     ,Rice,1536.0,3181.0
240039,West Bengal,DARJEELING,2006,Winter     ,Rice,25536.0,46585.0
240040,West Bengal,DARJEELING,2007,Autumn     ,Rice,3818.0,6193.0
240069,West Bengal,DARJEELING,2007,Summer     ,Rice,1498.0,3659.0
240077,West Bengal,DARJEELING,2007,Winter     ,Rice,26905.0,49572.0
240081,West Bengal,DARJEELING,2008,Autumn     ,Rice,3615.0,5904.0
240107,West Bengal,DARJEELING,2008,Summer     ,Rice,1526.0,3204.0
240116,West Bengal,DARJEELING,2008,Winter     ,Rice,27318.0,59556.0
240121,West Bengal,DARJEELING,2009,Autumn     ,Rice,3549.0,7621.0
240146,West Bengal,DARJEELING,2009,Summer     ,Rice,1499.0,3406.0
240149,West Bengal,DARJEELING,2009,Winter     ,Rice,27250.0,64401.0
240154,West Bengal,DARJEELING,2010,Autumn     ,Rice,3451.0,8181.0
240180,West Bengal,DARJEELING,2010,Summer     ,Rice,1533.0,3981.0
240183,West Bengal,DARJEELING,2010,Winter     ,Rice,27278.0,65640.0
240188,West Bengal,DARJEELING,2011,Autumn     ,Rice,3468.0,6461.0
240213,West Bengal,DARJEELING,2011,Summer     ,Rice,1579.0,4299.0
240216,West Bengal,DARJEELING,2011,Winter     ,Rice,27242.0,60576.0
240221,West Bengal,DARJEELING,2012,Autumn     ,Rice,3478.0,4977.0
240246,West Bengal,DARJEELING,2012,Summer     ,Rice,1630.0,3677.0
240249,West Bengal,DARJEELING,2012,Winter     ,Rice,27311.0,58903.0
240252,West Bengal,DARJEELING,2013,Autumn     ,Rice,3512.0,6823.0
240275,West Bengal,DARJEELING,2013,Summer     ,Rice,1638.0,3354.0
240278,West Bengal,DARJEELING,2013,Winter     ,Rice,27005.0,62125.0
240281,West Bengal,DARJEELING,2014,Autumn     ,Rice,3910.0,8158.0
240307,West Bengal,DARJEELING,2014,Summer     ,Rice,1516.0,3437.0
240310,West Bengal,DARJEELING,2014,Winter     ,Rice,27135.0,56945.0
240312,West Bengal,DINAJPUR DAKSHIN,1997,Autumn     ,Rice,4783.0,4890.0
240324,West Bengal,DINAJPUR DAKSHIN,1997,Summer     ,Rice,17674.0,47620.0
240339,West Bengal,DINAJPUR DAKSHIN,1997,Winter     ,Rice,174850.0,357070.0
240340,West Bengal,DINAJPUR DAKSHIN,1998,Autumn     ,Rice,5095.0,11280.0
240360,West Bengal,DINAJPUR DAKSHIN,1998,Summer     ,Rice,36514.0,126731.0
240369,West Bengal,DINAJPUR DAKSHIN,1998,Winter     ,Rice,169845.0,325470.0
240371,West Bengal,DINAJPUR DAKSHIN,1999,Autumn     ,Rice,9134.0,15710.0
240392,West Bengal,DINAJPUR DAKSHIN,1999,Summer     ,Rice,36292.0,99720.0
240398,West Bengal,DINAJPUR DAKSHIN,1999,Winter     ,Rice,171991.0,307930.0
240400,West Bengal,DINAJPUR DAKSHIN,2000,Autumn     ,Rice,7353.0,13130.0
240419,West Bengal,DINAJPUR DAKSHIN,2000,Summer     ,Rice,37395.0,116211.0
240426,West Bengal,DINAJPUR DAKSHIN,2000,Winter     ,Rice,165989.0,338010.0
240427,West Bengal,DINAJPUR DAKSHIN,2001,Autumn     ,Rice,8958.0,14952.0
240444,West Bengal,DINAJPUR DAKSHIN,2001,Summer     ,Rice,37634.0,100882.0
240451,West Bengal,DINAJPUR DAKSHIN,2001,Winter     ,Rice,164688.0,309544.0
240453,West Bengal,DINAJPUR DAKSHIN,2002,Autumn     ,Rice,8600.0,12129.0
240471,West Bengal,DINAJPUR DAKSHIN,2002,Summer     ,Rice,36812.0,96463.0
240477,West Bengal,DINAJPUR DAKSHIN,2002,Winter     ,Rice,163102.0,353361.0
240479,West Bengal,DINAJPUR DAKSHIN,2003,Autumn     ,Rice,9267.0,17055.0
240495,West Bengal,DINAJPUR DAKSHIN,2003,Summer     ,Rice,37855.0,110582.0
240503,West Bengal,DINAJPUR DAKSHIN,2003,Winter     ,Rice,165217.0,391957.0
240504,West Bengal,DINAJPUR DAKSHIN,2004,Autumn     ,Rice,9097.0,16868.0
240519,West Bengal,DINAJPUR DAKSHIN,2004,Summer     ,Rice,40173.0,118905.0
240525,West Bengal,DINAJPUR DAKSHIN,2004,Winter     ,Rice,167135.0,414757.0
240526,West Bengal,DINAJPUR DAKSHIN,2005,Autumn     ,Rice,10972.0,19693.0
240540,West Bengal,DINAJPUR DAKSHIN,2005,Summer     ,Rice,41368.0,113361.0
240547,West Bengal,DINAJPUR DAKSHIN,2005,Winter     ,Rice,159343.0,386280.0
240548,West Bengal,DINAJPUR DAKSHIN,2006,Autumn     ,Rice,10404.0,18185.0
240562,West Bengal,DINAJPUR DAKSHIN,2006,Summer     ,Rice,42300.0,133787.0
240570,West Bengal,DINAJPUR DAKSHIN,2006,Winter     ,Rice,132407.0,294431.0
240571,West Bengal,DINAJPUR DAKSHIN,2007,Autumn     ,Rice,7296.0,14641.0
240588,West Bengal,DINAJPUR DAKSHIN,2007,Summer     ,Rice,42674.0,122512.0
240594,West Bengal,DINAJPUR DAKSHIN,2007,Winter     ,Rice,147939.0,354857.0
240595,West Bengal,DINAJPUR DAKSHIN,2008,Autumn     ,Rice,7328.0,15288.0
240609,West Bengal,DINAJPUR DAKSHIN,2008,Summer     ,Rice,43306.0,137644.0
240615,West Bengal,DINAJPUR DAKSHIN,2008,Winter     ,Rice,154650.0,348657.0
240616,West Bengal,DINAJPUR DAKSHIN,2009,Autumn     ,Rice,5170.0,8705.0
240630,West Bengal,DINAJPUR DAKSHIN,2009,Summer     ,Rice,35276.0,94451.0
240631,West Bengal,DINAJPUR DAKSHIN,2009,Winter     ,Rice,149940.0,360599.0
240632,West Bengal,DINAJPUR DAKSHIN,2010,Autumn     ,Rice,3571.0,7729.0
240646,West Bengal,DINAJPUR DAKSHIN,2010,Summer     ,Rice,34597.0,105254.0
240647,West Bengal,DINAJPUR DAKSHIN,2010,Winter     ,Rice,151578.0,447713.0
240648,West Bengal,DINAJPUR DAKSHIN,2011,Autumn     ,Rice,2110.0,4457.0
240659,West Bengal,DINAJPUR DAKSHIN,2011,Summer     ,Rice,30807.0,90832.0
240661,West Bengal,DINAJPUR DAKSHIN,2011,Winter     ,Rice,149572.0,374181.0
240663,West Bengal,DINAJPUR DAKSHIN,2012,Autumn     ,Rice,936.0,1667.0
240675,West Bengal,DINAJPUR DAKSHIN,2012,Summer     ,Rice,21908.0,68722.0
240676,West Bengal,DINAJPUR DAKSHIN,2012,Winter     ,Rice,158532.0,440334.0
240677,West Bengal,DINAJPUR DAKSHIN,2013,Autumn     ,Rice,891.0,1646.0
240691,West Bengal,DINAJPUR DAKSHIN,2013,Summer     ,Rice,21560.0,70157.0
240692,West Bengal,DINAJPUR DAKSHIN,2013,Winter     ,Rice,157471.0,442904.0
240693,West Bengal,DINAJPUR DAKSHIN,2014,Autumn     ,Rice,884.0,1726.0
240707,West Bengal,DINAJPUR DAKSHIN,2014,Summer     ,Rice,16722.0,56152.0
240708,West Bengal,DINAJPUR DAKSHIN,2014,Winter     ,Rice,163582.0,462884.0
240710,West Bengal,DINAJPUR UTTAR,1997,Autumn     ,Rice,14091.0,25530.0
240723,West Bengal,DINAJPUR UTTAR,1997,Summer     ,Rice,64451.0,171040.0
240738,West Bengal,DINAJPUR UTTAR,1997,Winter     ,Rice,183150.0,313230.0
240739,West Bengal,DINAJPUR UTTAR,1998,Autumn     ,Rice,8155.0,3750.0
240762,West Bengal,DINAJPUR UTTAR,1998,Summer     ,Rice,86623.0,338462.0
240770,West Bengal,DINAJPUR UTTAR,1998,Winter     ,Rice,174837.0,237580.0
240772,West Bengal,DINAJPUR UTTAR,1999,Autumn     ,Rice,1004.0,910.0
240798,West Bengal,DINAJPUR UTTAR,1999,Summer     ,Rice,93249.0,273480.0
240805,West Bengal,DINAJPUR UTTAR,1999,Winter     ,Rice,190171.0,293100.0
240807,West Bengal,DINAJPUR UTTAR,2000,Autumn     ,Rice,844.0,610.0
240830,West Bengal,DINAJPUR UTTAR,2000,Summer     ,Rice,92386.0,290487.0
240837,West Bengal,DINAJPUR UTTAR,2000,Winter     ,Rice,189979.0,337510.0
240838,West Bengal,DINAJPUR UTTAR,2001,Autumn     ,Rice,257.0,280.0
240863,West Bengal,DINAJPUR UTTAR,2001,Summer     ,Rice,93666.0,266545.0
240871,West Bengal,DINAJPUR UTTAR,2001,Winter     ,Rice,185658.0,287622.0
240873,West Bengal,DINAJPUR UTTAR,2002,Autumn     ,Rice,843.0,1249.0
240900,West Bengal,DINAJPUR UTTAR,2002,Summer     ,Rice,95655.0,265260.0
240907,West Bengal,DINAJPUR UTTAR,2002,Winter     ,Rice,187523.0,320636.0
240909,West Bengal,DINAJPUR UTTAR,2003,Autumn     ,Rice,679.0,1093.0
240936,West Bengal,DINAJPUR UTTAR,2003,Summer     ,Rice,98592.0,274178.0
240943,West Bengal,DINAJPUR UTTAR,2003,Winter     ,Rice,196347.0,424675.0
240944,West Bengal,DINAJPUR UTTAR,2004,Autumn     ,Rice,2343.0,3173.0
240968,West Bengal,DINAJPUR UTTAR,2004,Summer     ,Rice,88494.0,263873.0
240975,West Bengal,DINAJPUR UTTAR,2004,Winter     ,Rice,178332.0,383281.0
240976,West Bengal,DINAJPUR UTTAR,2005,Autumn     ,Rice,1553.0,2472.0
241000,West Bengal,DINAJPUR UTTAR,2005,Summer     ,Rice,89269.0,252123.0
241009,West Bengal,DINAJPUR UTTAR,2005,Winter     ,Rice,189290.0,437762.0
241010,West Bengal,DINAJPUR UTTAR,2006,Autumn     ,Rice,2529.0,3347.0
241032,West Bengal,DINAJPUR UTTAR,2006,Summer     ,Rice,89231.0,263845.0
241041,West Bengal,DINAJPUR UTTAR,2006,Winter     ,Rice,164541.0,322537.0
241042,West Bengal,DINAJPUR UTTAR,2007,Autumn     ,Rice,2059.0,2999.0
241070,West Bengal,DINAJPUR UTTAR,2007,Summer     ,Rice,93716.0,273224.0
241077,West Bengal,DINAJPUR UTTAR,2007,Winter     ,Rice,185328.0,407290.0
241081,West Bengal,DINAJPUR UTTAR,2008,Autumn     ,Rice,2097.0,3259.0
241110,West Bengal,DINAJPUR UTTAR,2008,Summer     ,Rice,94213.0,252671.0
241118,West Bengal,DINAJPUR UTTAR,2008,Winter     ,Rice,188201.0,404069.0
241122,West Bengal,DINAJPUR UTTAR,2009,Autumn     ,Rice,273.0,443.0
241145,West Bengal,DINAJPUR UTTAR,2009,Summer     ,Rice,74396.0,182964.0
241147,West Bengal,DINAJPUR UTTAR,2009,Winter     ,Rice,181770.0,375550.0
241151,West Bengal,DINAJPUR UTTAR,2010,Autumn     ,Rice,328.0,614.0
241178,West Bengal,DINAJPUR UTTAR,2010,Summer     ,Rice,71596.0,187583.0
241181,West Bengal,DINAJPUR UTTAR,2010,Winter     ,Rice,177585.0,467258.0
241185,West Bengal,DINAJPUR UTTAR,2011,Autumn     ,Rice,277.0,516.0
241211,West Bengal,DINAJPUR UTTAR,2011,Summer     ,Rice,62032.0,188790.0
241214,West Bengal,DINAJPUR UTTAR,2011,Winter     ,Rice,173283.0,446570.0
241218,West Bengal,DINAJPUR UTTAR,2012,Autumn     ,Rice,239.0,426.0
241242,West Bengal,DINAJPUR UTTAR,2012,Summer     ,Rice,49554.0,136650.0
241245,West Bengal,DINAJPUR UTTAR,2012,Winter     ,Rice,177035.0,436691.0
241248,West Bengal,DINAJPUR UTTAR,2013,Autumn     ,Rice,658.0,1278.0
241269,West Bengal,DINAJPUR UTTAR,2013,Summer     ,Rice,50081.0,128804.0
241273,West Bengal,DINAJPUR UTTAR,2013,Winter     ,Rice,177121.0,424966.0
241277,West Bengal,DINAJPUR UTTAR,2014,Autumn     ,Rice,954.0,1991.0
241301,West Bengal,DINAJPUR UTTAR,2014,Summer     ,Rice,37599.0,131609.0
241304,West Bengal,DINAJPUR UTTAR,2014,Winter     ,Rice,179862.0,466273.0
241306,West Bengal,HOOGHLY,1997,Autumn     ,Rice,9712.0,21660.0
241317,West Bengal,HOOGHLY,1997,Summer     ,Rice,91805.0,245720.0
241329,West Bengal,HOOGHLY,1997,Winter     ,Rice,190596.0,505730.0
241330,West Bengal,HOOGHLY,1998,Autumn     ,Rice,7456.0,16250.0
241343,West Bengal,HOOGHLY,1998,Summer     ,Rice,94864.0,292383.0
241353,West Bengal,HOOGHLY,1998,Winter     ,Rice,188614.0,436520.0
241355,West Bengal,HOOGHLY,1999,Autumn     ,Rice,8627.0,17830.0
241373,West Bengal,HOOGHLY,1999,Summer     ,Rice,112009.0,296620.0
241379,West Bengal,HOOGHLY,1999,Winter     ,Rice,191201.0,452430.0
241380,West Bengal,HOOGHLY,2000,Autumn     ,Rice,9243.0,18350.0
241397,West Bengal,HOOGHLY,2000,Summer     ,Rice,88894.0,261063.0
241406,West Bengal,HOOGHLY,2000,Winter     ,Rice,101162.0,224290.0
241407,West Bengal,HOOGHLY,2001,Autumn     ,Rice,6524.0,16209.0
241424,West Bengal,HOOGHLY,2001,Summer     ,Rice,108202.0,294571.0
241433,West Bengal,HOOGHLY,2001,Winter     ,Rice,196336.0,536903.0
241435,West Bengal,HOOGHLY,2002,Autumn     ,Rice,7702.0,18608.0
241448,West Bengal,HOOGHLY,2002,Summer     ,Rice,98238.0,246208.0
241456,West Bengal,HOOGHLY,2002,Winter     ,Rice,198791.0,514097.0
241457,West Bengal,HOOGHLY,2003,Autumn     ,Rice,5418.0,13430.0
241472,West Bengal,HOOGHLY,2003,Summer     ,Rice,94846.0,269968.0
241481,West Bengal,HOOGHLY,2003,Winter     ,Rice,197954.0,509809.0
241482,West Bengal,HOOGHLY,2004,Autumn     ,Rice,6041.0,15544.0
241495,West Bengal,HOOGHLY,2004,Summer     ,Rice,103421.0,317238.0
241504,West Bengal,HOOGHLY,2004,Winter     ,Rice,194577.0,524783.0
241505,West Bengal,HOOGHLY,2005,Autumn     ,Rice,9368.0,25275.0
241518,West Bengal,HOOGHLY,2005,Summer     ,Rice,107679.0,289463.0
241528,West Bengal,HOOGHLY,2005,Winter     ,Rice,193277.0,535211.0
241529,West Bengal,HOOGHLY,2006,Autumn     ,Rice,7103.0,18090.0
241544,West Bengal,HOOGHLY,2006,Summer     ,Rice,96257.0,298814.0
241554,West Bengal,HOOGHLY,2006,Winter     ,Rice,195831.0,529916.0
241555,West Bengal,HOOGHLY,2007,Autumn     ,Rice,5856.0,14357.0
241571,West Bengal,HOOGHLY,2007,Summer     ,Rice,106295.0,325885.0
241579,West Bengal,HOOGHLY,2007,Winter     ,Rice,189637.0,504906.0
241580,West Bengal,HOOGHLY,2008,Autumn     ,Rice,6346.0,15523.0
241598,West Bengal,HOOGHLY,2008,Summer     ,Rice,106430.0,304575.0
241606,West Bengal,HOOGHLY,2008,Winter     ,Rice,192915.0,556159.0
241607,West Bengal,HOOGHLY,2009,Autumn     ,Rice,6265.0,19288.0
241623,West Bengal,HOOGHLY,2009,Summer     ,Rice,106439.0,313613.0
241626,West Bengal,HOOGHLY,2009,Winter     ,Rice,187162.0,528433.0
241627,West Bengal,HOOGHLY,2010,Autumn     ,Rice,4474.0,11555.0
241644,West Bengal,HOOGHLY,2010,Summer     ,Rice,93120.0,299884.0
241647,West Bengal,HOOGHLY,2010,Winter     ,Rice,194776.0,592723.0
241648,West Bengal,HOOGHLY,2011,Autumn     ,Rice,7494.0,14387.0
241664,West Bengal,HOOGHLY,2011,Summer     ,Rice,78128.0,248816.0
241667,West Bengal,HOOGHLY,2011,Winter     ,Rice,191578.0,543633.0
241668,West Bengal,HOOGHLY,2012,Autumn     ,Rice,6089.0,15144.0
241685,West Bengal,HOOGHLY,2012,Summer     ,Rice,82707.0,255782.0
241688,West Bengal,HOOGHLY,2012,Winter     ,Rice,184654.0,522117.0
241689,West Bengal,HOOGHLY,2013,Autumn     ,Rice,5816.0,14343.0
241705,West Bengal,HOOGHLY,2013,Summer     ,Rice,84241.0,248238.0
241708,West Bengal,HOOGHLY,2013,Winter     ,Rice,195988.0,545151.0
